-1.75781 0.585938 0.5 0.078125 hx
-1.75781 0.664062 1.5 0.078125 hx
-1.75781 0.742188 2.5 0.078125 hx
-1.75781 0.664062 1.5 0.078125 hx
-1.75781 0.742188 2.5 0.078125 hx
-1.75781 0.820312 3.5 0.078125 hx
-1.83594 0.742188 3.5 0.078125 hx
-1.83594 0.820312 4.5 0.078125 hx
-1.83594 0.820312 4.5 0.078125 hx
-1.75781 0.742188 2.5 0.078125 hx
-1.75781 0.820312 3.5 0.078125 hx
-1.75781 0.898438 5.5 0.078125 hx
-1.75781 0.820312 3.5 0.078125 hx
-1.75781 0.898438 5.5 0.078125 hx
-1.67969 0.585938 -0.5 0.078125 hx
-1.67969 0.664062 0.5 0.078125 hx
-1.67969 0.742188 1.5 0.078125 hx
-1.67969 0.664062 0.5 0.078125 hx
-1.67969 0.742188 1.5 0.078125 hx
-1.67969 0.820312 2.5 0.078125 hx
-1.60156 0.585938 -1.5 0.078125 hx
-1.60156 0.664062 -0.5 0.078125 hx
-1.60156 0.742188 0.5 0.078125 hx
-1.60156 0.664062 -0.5 0.078125 hx
-1.60156 0.742188 0.5 0.078125 hx
-1.60156 0.820312 1.5 0.078125 hx
-1.67969 0.742188 1.5 0.078125 hx
-1.67969 0.820312 2.5 0.078125 hx
-1.67969 0.898438 4.5 0.078125 hx
-1.67969 0.820312 2.5 0.078125 hx
-1.67969 0.898438 4.5 0.078125 hx
-1.60156 0.742188 0.5 0.078125 hx
-1.60156 0.820312 1.5 0.078125 hx
-1.60156 0.898438 3.5 0.078125 hx
-1.60156 0.820312 1.5 0.078125 hx
-1.60156 0.898438 3.5 0.078125 hx
-1.75781 0.898438 5.5 0.078125 hx
-1.67969 0.898438 4.5 0.078125 hx
-1.60156 0.898438 3.5 0.078125 hx
-1.52344 0.585938 -2.5 0.078125 hx
-1.52344 0.664062 -1.5 0.078125 hx
-1.52344 0.742188 -0.5 0.078125 hx
-1.52344 0.664062 -1.5 0.078125 hx
-1.52344 0.742188 -0.5 0.078125 hx
-1.52344 0.820312 0.5 0.078125 hx
-1.44531 0.585938 -3.5 0.078125 hx
-1.44531 0.664062 -2.5 0.078125 hx
-1.44531 0.742188 -1.5 0.078125 hx
-1.44531 0.664062 -2.5 0.078125 hx
-1.44531 0.742188 -1.5 0.078125 hx
-1.44531 0.820312 -0.5 0.078125 hx
-1.52344 0.742188 -0.5 0.078125 hx
-1.52344 0.820312 0.5 0.078125 hx
-1.52344 0.898438 2.5 0.078125 hx
-1.52344 0.820312 0.5 0.078125 hx
-1.52344 0.898438 2.5 0.078125 hx
-1.44531 0.742188 -1.5 0.078125 hx
-1.44531 0.820312 -0.5 0.078125 hx
-1.44531 0.898438 1.5 0.078125 hx
-1.44531 0.820312 -0.5 0.078125 hx
-1.44531 0.898438 1.5 0.078125 hx
-1.36719 0.585938 -4.5 0.078125 hx
-1.36719 0.664062 -3.5 0.078125 hx
-1.36719 0.742188 -2.5 0.078125 hx
-1.36719 0.664062 -3.5 0.078125 hx
-1.36719 0.742188 -2.5 0.078125 hx
-1.36719 0.820312 -1.5 0.078125 hx
-1.28906 0.585938 -5.5 0.078125 hx
-1.28906 0.664062 -4.5 0.078125 hx
-1.28906 0.742188 -3.5 0.078125 hx
-1.28906 0.664062 -4.5 0.078125 hx
-1.28906 0.742188 -3.5 0.078125 hx
-1.28906 0.820312 -2.5 0.078125 hx
-1.36719 0.742188 -2.5 0.078125 hx
-1.36719 0.820312 -1.5 0.078125 hx
-1.36719 0.898438 0.5 0.078125 hx
-1.36719 0.820312 -1.5 0.078125 hx
-1.36719 0.898438 0.5 0.078125 hx
-1.28906 0.742188 -3.5 0.078125 hx
-1.28906 0.820312 -2.5 0.078125 hx
-1.28906 0.898438 -0.5 0.078125 hx
-1.28906 0.820312 -2.5 0.078125 hx
-1.28906 0.898438 -0.5 0.078125 hx
-1.52344 0.898438 2.5 0.078125 hx
-1.44531 0.898438 1.5 0.078125 hx
-1.36719 0.898438 0.5 0.078125 hx
-1.28906 0.898438 -0.5 0.078125 hx
-1.21094 0.664062 -5.5 0.078125 hx
-0.664062 0.664062 5.5 0.078125 hx
-1.21094 0.664062 -5.5 0.078125 hx
-1.21094 0.742188 -4.5 0.078125 hx
-1.21094 0.664062 -5.5 0.078125 hx
-1.21094 0.742188 -4.5 0.078125 hx
-1.21094 0.820312 -3.5 0.078125 hx
-1.13281 0.742188 -5.5 0.078125 hx
-1.13281 0.742188 -5.5 0.078125 hx
-1.13281 0.820312 -4.5 0.078125 hx
-1.21094 0.742188 -4.5 0.078125 hx
-1.21094 0.820312 -3.5 0.078125 hx
-1.21094 0.898438 -1.5 0.078125 hx
-1.21094 0.820312 -3.5 0.078125 hx
-1.21094 0.898438 -1.5 0.078125 hx
-1.13281 0.742188 -5.5 0.078125 hx
-1.13281 0.820312 -4.5 0.078125 hx
-1.13281 0.898438 -2.5 0.078125 hx
-1.13281 0.820312 -4.5 0.078125 hx
-1.13281 0.898438 -2.5 0.078125 hx
-1.05469 0.820312 -5.5 0.078125 hx
-1.05469 0.820312 -5.5 0.078125 hx
-1.05469 0.898438 -3.5 0.078125 hx
-1.05469 0.820312 -5.5 0.078125 hx
-1.05469 0.898438 -3.5 0.078125 hx
-0.976562 0.898438 -4.5 0.078125 hx
-0.976562 0.898438 -4.5 0.078125 hx
