i: 307 t: 1.9 dt: 0.01 #Cells: 1024 Wall clock time (s): 118.695 CPU time (s): 120.614 
i: 308 t: 1.91 dt: 0.01 #Cells: 1024 Wall clock time (s): 121.692 CPU time (s): 120.619 
i: 309 t: 1.92 dt: 0.01 #Cells: 1024 Wall clock time (s): 121.696 CPU time (s): 120.624 
i: 310 t: 1.93 dt: 0.01 #Cells: 1024 Wall clock time (s): 121.702 CPU time (s): 120.63 
i: 311 t: 1.94 dt: 0.01 #Cells: 1024 Wall clock time (s): 121.706 CPU time (s): 120.633 
i: 312 t: 1.95 dt: 0.01 #Cells: 1024 Wall clock time (s): 121.709 CPU time (s): 123.659 
i: 313 t: 1.96 dt: 0.01 #Cells: 1024 Wall clock time (s): 124.748 CPU time (s): 123.663 
i: 314 t: 1.97 dt: 0.01 #Cells: 1024 Wall clock time (s): 124.752 CPU time (s): 123.668 
i: 315 t: 1.98 dt: 0.01 #Cells: 1024 Wall clock time (s): 124.756 CPU time (s): 123.671 
i: 316 t: 1.99 dt: 0.01 #Cells: 1024 Wall clock time (s): 124.76 CPU time (s): 123.675 
i: 317 t: 2 dt: 0.01 #Cells: 1024 Wall clock time (s): 124.763 CPU time (s): 126.639 
i: 318 t: 2.01 dt: 0.01 #Cells: 1024 Wall clock time (s): 127.741 CPU time (s): 126.644 
i: 319 t: 2.02 dt: 0.01 #Cells: 1024 Wall clock time (s): 127.745 CPU time (s): 126.648 
i: 320 t: 2.03 dt: 0.01 #Cells: 1024 Wall clock time (s): 127.749 CPU time (s): 126.652 
i: 321 t: 2.04 dt: 0.01 #Cells: 1024 Wall clock time (s): 127.753 CPU time (s): 126.655 
i: 322 t: 2.05 dt: 0.01 #Cells: 1024 Wall clock time (s): 127.756 CPU time (s): 129.632 
i: 323 t: 2.06 dt: 0.01 #Cells: 1024 Wall clock time (s): 130.743 CPU time (s): 129.636 
i: 324 t: 2.07 dt: 0.01 #Cells: 1024 Wall clock time (s): 130.747 CPU time (s): 129.641 
i: 325 t: 2.08 dt: 0.01 #Cells: 1024 Wall clock time (s): 130.751 CPU time (s): 129.645 
i: 326 t: 2.09 dt: 0.01 #Cells: 1024 Wall clock time (s): 130.755 CPU time (s): 129.649 
i: 327 t: 2.1 dt: 0.01 #Cells: 1024 Wall clock time (s): 130.759 CPU time (s): 132.642 
i: 328 t: 2.11 dt: 0.01 #Cells: 1024 Wall clock time (s): 133.765 CPU time (s): 132.646 
i: 329 t: 2.12 dt: 0.01 #Cells: 1024 Wall clock time (s): 133.768 CPU time (s): 132.65 
i: 330 t: 2.13 dt: 0.01 #Cells: 1024 Wall clock time (s): 133.773 CPU time (s): 132.654 
i: 331 t: 2.14 dt: 0.01 #Cells: 1024 Wall clock time (s): 133.776 CPU time (s): 132.657 
i: 332 t: 2.15 dt: 0.01 #Cells: 1024 Wall clock time (s): 133.78 CPU time (s): 135.655 
i: 333 t: 2.16 dt: 0.01 #Cells: 1024 Wall clock time (s): 136.798 CPU time (s): 135.66 
i: 334 t: 2.17 dt: 0.01 #Cells: 1024 Wall clock time (s): 136.805 CPU time (s): 135.666 
i: 335 t: 2.18 dt: 0.01 #Cells: 1024 Wall clock time (s): 136.81 CPU time (s): 135.671 
i: 336 t: 2.19 dt: 0.01 #Cells: 1024 Wall clock time (s): 136.815 CPU time (s): 135.676 
i: 337 t: 2.2 dt: 0.01 #Cells: 1024 Wall clock time (s): 136.819 CPU time (s): 138.671 
i: 338 t: 2.21 dt: 0.01 #Cells: 1024 Wall clock time (s): 139.841 CPU time (s): 138.676 
i: 339 t: 2.22 dt: 0.01 #Cells: 1024 Wall clock time (s): 139.846 CPU time (s): 138.682 
i: 340 t: 2.23 dt: 0.01 #Cells: 1024 Wall clock time (s): 139.851 CPU time (s): 138.686 
i: 341 t: 2.24 dt: 0.01 #Cells: 1024 Wall clock time (s): 139.861 CPU time (s): 138.696 
i: 342 t: 2.25 dt: 0.01 #Cells: 1024 Wall clock time (s): 139.867 CPU time (s): 141.697 
i: 343 t: 2.26 dt: 0.01 #Cells: 1024 Wall clock time (s): 142.894 CPU time (s): 141.701 
i: 344 t: 2.27 dt: 0.01 #Cells: 1024 Wall clock time (s): 142.898 CPU time (s): 141.706 
i: 345 t: 2.28 dt: 0.01 #Cells: 1024 Wall clock time (s): 142.903 CPU time (s): 141.71 
i: 346 t: 2.29 dt: 0.01 #Cells: 1024 Wall clock time (s): 142.906 CPU time (s): 141.714 
i: 347 t: 2.3 dt: 0.01 #Cells: 1024 Wall clock time (s): 142.91 CPU time (s): 144.63 
i: 348 t: 2.31 dt: 0.01 #Cells: 1024 Wall clock time (s): 145.849 CPU time (s): 144.634 
i: 349 t: 2.32 dt: 0.01 #Cells: 1024 Wall clock time (s): 145.854 CPU time (s): 144.639 
i: 350 t: 2.33 dt: 0.01 #Cells: 1024 Wall clock time (s): 145.862 CPU time (s): 144.648 
i: 351 t: 2.34 dt: 0.01 #Cells: 1024 Wall clock time (s): 145.866 CPU time (s): 144.651 
i: 352 t: 2.35 dt: 0.01 #Cells: 1024 Wall clock time (s): 145.87 CPU time (s): 147.653 
i: 353 t: 2.36 dt: 0.01 #Cells: 1024 Wall clock time (s): 148.896 CPU time (s): 147.658 
i: 354 t: 2.37 dt: 0.01 #Cells: 1024 Wall clock time (s): 148.9 CPU time (s): 147.662 
i: 355 t: 2.38 dt: 0.01 #Cells: 1024 Wall clock time (s): 148.912 CPU time (s): 147.674 
i: 356 t: 2.39 dt: 0.01 #Cells: 1024 Wall clock time (s): 148.916 CPU time (s): 147.678 
i: 357 t: 2.4 dt: 0.01 #Cells: 1024 Wall clock time (s): 148.921 CPU time (s): 150.71 
i: 358 t: 2.41 dt: 0.01 #Cells: 1024 Wall clock time (s): 151.97 CPU time (s): 150.715 
i: 359 t: 2.42 dt: 0.01 #Cells: 1024 Wall clock time (s): 151.975 CPU time (s): 150.719 
i: 360 t: 2.43 dt: 0.01 #Cells: 1024 Wall clock time (s): 151.98 CPU time (s): 150.723 
